time,aqi,pm25,pm10,o3,no2,so2,co,no,nh3,hour,day,month,aqi_lag1,aqi_change_rate
2025-05-15 15:00:00,3.0,18.37,80.53,51.57,0.12,0.44,86.02,0.0,0.0,15,15,5,,
2025-05-15 16:00:00,3.0,18.23,80.76,51.68,0.12,0.44,85.7,0.0,0.0,16,15,5,3.0,0.0
2025-05-15 17:00:00,3.0,18.2,80.87,51.79,0.12,0.44,85.47,0.0,0.0,17,15,5,3.0,0.0
2025-05-15 18:00:00,3.0,18.23,80.95,51.83,0.12,0.43,85.36,0.0,0.0,18,15,5,3.0,0.0
2025-05-15 19:00:00,3.0,18.24,80.58,51.65,0.12,0.43,84.96,0.0,0.0,19,15,5,3.0,0.0
2025-05-15 20:00:00,3.0,18.37,80.55,51.62,0.12,0.44,84.63,0.0,0.0,20,15,5,3.0,0.0
2025-05-15 21:00:00,3.0,18.67,81.01,51.64,0.12,0.45,84.42,0.0,0.0,21,15,5,3.0,0.0
2025-05-15 22:00:00,3.0,19.21,82.4,52.2,0.12,0.47,84.45,0.0,0.0,22,15,5,3.0,0.0
2025-05-15 23:00:00,3.0,19.98,84.7,53.17,0.12,0.5,84.62,0.0,0.0,23,15,5,3.0,0.0
2025-05-16 00:00:00,3.0,20.86,87.68,54.51,0.12,0.53,84.88,0.0,0.0,0,16,5,3.0,0.0
2025-05-16 01:00:00,3.0,21.89,91.13,56.18,0.12,0.55,85.51,0.0,0.0,1,16,5,3.0,0.0
2025-05-16 02:00:00,3.0,22.95,94.57,58.04,0.14,0.57,86.15,0.0,0.0,2,16,5,3.0,0.0
2025-05-16 03:00:00,3.0,23.93,97.12,59.75,0.13,0.58,86.88,0.01,0.0,3,16,5,3.0,0.0
2025-05-16 04:00:00,3.0,24.48,98.08,60.45,0.11,0.56,87.2,0.01,0.0,4,16,5,3.0,0.0
2025-05-16 05:00:00,3.0,24.8,98.17,60.5,0.09,0.54,87.49,0.01,0.0,5,16,5,3.0,0.0
2025-05-16 06:00:00,3.0,25.06,98.08,60.59,0.07,0.53,87.75,0.01,0.0,6,16,5,3.0,0.0
2025-05-16 07:00:00,3.0,25.11,97.53,60.5,0.07,0.51,88.13,0.01,0.0,7,16,5,3.0,0.0
2025-05-16 08:00:00,3.0,24.6,95.54,59.72,0.06,0.5,87.96,0.01,0.0,8,16,5,3.0,0.0
2025-05-16 09:00:00,3.0,23.52,92.05,58.08,0.06,0.48,87.5,0.01,0.0,9,16,5,3.0,0.0
2025-05-16 10:00:00,3.0,22.1,87.52,56.33,0.06,0.45,87.17,0.01,0.0,10,16,5,3.0,0.0
2025-05-16 11:00:00,3.0,20.31,81.62,54.02,0.06,0.43,86.39,0.01,0.0,11,16,5,3.0,0.0
2025-05-16 12:00:00,3.0,18.52,75.87,51.68,0.07,0.4,85.44,0.01,0.0,12,16,5,3.0,0.0
2025-05-16 13:00:00,3.0,17.11,71.48,49.96,0.08,0.39,84.86,0.01,0.0,13,16,5,3.0,0.0
2025-05-16 14:00:00,3.0,16.01,68.33,48.51,0.1,0.39,84.23,0.0,0.0,14,16,5,3.0,0.0
2025-05-16 15:00:00,3.0,15.24,66.35,47.42,0.11,0.38,83.68,0.0,0.0,15,16,5,3.0,0.0
2025-05-16 16:00:00,3.0,14.74,65.49,46.65,0.11,0.39,83.16,0.0,0.0,16,16,5,3.0,0.0
2025-05-16 17:00:00,3.0,14.52,65.78,46.3,0.11,0.39,82.99,0.0,0.0,17,16,5,3.0,0.0
2025-05-16 18:00:00,3.0,14.45,66.83,46.17,0.11,0.4,82.87,0.0,0.0,18,16,5,3.0,0.0
2025-05-16 19:00:00,3.0,14.43,68.39,46.22,0.11,0.41,82.61,0.0,0.0,19,16,5,3.0,0.0
2025-05-16 20:00:00,3.0,14.52,70.28,46.52,0.11,0.42,82.52,0.0,0.0,20,16,5,3.0,0.0
2025-05-16 21:00:00,3.0,14.69,72.04,46.95,0.11,0.42,82.29,0.0,0.0,21,16,5,3.0,0.0
2025-05-16 22:00:00,3.0,15.1,74.17,48.06,0.1,0.44,82.17,0.0,0.0,22,16,5,3.0,0.0
2025-05-16 23:00:00,3.0,15.55,76.16,49.02,0.1,0.45,82.16,0.0,0.0,23,16,5,3.0,0.0
2025-05-17 00:00:00,3.0,15.87,77.53,49.32,0.1,0.46,81.98,0.0,0.0,0,17,5,3.0,0.0
2025-05-17 01:00:00,3.0,16.19,79.25,49.85,0.1,0.46,81.94,0.0,0.0,1,17,5,3.0,0.0
2025-05-17 02:00:00,3.0,16.63,81.83,50.93,0.12,0.47,82.29,0.0,0.0,2,17,5,3.0,0.0
2025-05-17 03:00:00,3.0,17.01,84.12,51.8,0.12,0.48,82.47,0.01,0.0,3,17,5,3.0,0.0
2025-05-17 04:00:00,3.0,17.2,85.57,52.19,0.1,0.48,82.41,0.01,0.0,4,17,5,3.0,0.0
2025-05-17 05:00:00,3.0,17.03,85.1,51.2,0.08,0.47,82.17,0.01,0.0,5,17,5,3.0,0.0
2025-05-17 06:00:00,3.0,16.45,82.6,48.9,0.07,0.44,81.47,0.01,0.0,6,17,5,3.0,0.0
2025-05-17 07:00:00,3.0,15.69,78.88,46.41,0.06,0.4,81.02,0.01,0.0,7,17,5,3.0,0.0
2025-05-17 08:00:00,3.0,14.93,74.78,44.36,0.06,0.37,80.7,0.01,0.0,8,17,5,3.0,0.0
2025-05-17 09:00:00,3.0,14.3,70.96,42.93,0.05,0.35,80.53,0.01,0.0,9,17,5,3.0,0.0
2025-05-17 10:00:00,3.0,13.85,67.66,42.26,0.05,0.34,80.76,0.01,0.0,10,17,5,3.0,0.0
2025-05-17 11:00:00,3.0,13.5,64.9,42.04,0.05,0.33,80.72,0.01,0.0,11,17,5,3.0,0.0
2025-05-17 12:00:00,3.0,13.25,63.04,42.15,0.05,0.32,80.67,0.01,0.0,12,17,5,3.0,0.0
2025-05-17 13:00:00,3.0,13.14,62.33,42.62,0.06,0.32,80.7,0.01,0.0,13,17,5,3.0,0.0
2025-05-17 14:00:00,3.0,13.11,62.35,42.9,0.08,0.32,80.61,0.0,0.0,14,17,5,3.0,0.0
2025-05-17 15:00:00,3.0,13.11,62.84,42.92,0.09,0.32,80.34,0.0,0.0,15,17,5,3.0,0.0
2025-05-17 16:00:00,3.0,13.11,63.65,42.53,0.08,0.32,79.68,0.0,0.0,16,17,5,3.0,0.0
2025-05-17 17:00:00,3.0,13.11,64.75,42.02,0.08,0.33,79.17,0.0,0.0,17,17,5,3.0,0.0
2025-05-17 18:00:00,3.0,13.13,66.0,41.34,0.08,0.34,78.77,0.0,0.0,18,17,5,3.0,0.0
2025-05-17 19:00:00,3.0,13.13,67.3,40.76,0.08,0.34,78.36,0.0,0.0,19,17,5,3.0,0.0
2025-05-17 20:00:00,3.0,13.12,68.42,40.53,0.08,0.34,78.16,0.0,0.0,20,17,5,3.0,0.0
2025-05-17 21:00:00,3.0,13.11,69.43,40.34,0.08,0.33,78.07,0.0,0.0,21,17,5,3.0,0.0
2025-05-17 22:00:00,3.0,13.2,70.7,40.39,0.08,0.33,77.89,0.0,0.0,22,17,5,3.0,0.0
2025-05-17 23:00:00,3.0,13.38,72.02,40.64,0.08,0.33,78.0,0.0,0.0,23,17,5,3.0,0.0
2025-05-18 00:00:00,3.0,13.59,73.26,40.82,0.08,0.32,77.97,0.0,0.0,0,18,5,3.0,0.0
2025-05-18 01:00:00,3.0,13.78,74.1,40.98,0.07,0.3,78.01,0.0,0.0,1,18,5,3.0,0.0
2025-05-18 02:00:00,3.0,14.0,74.68,41.34,0.08,0.29,78.07,0.0,0.0,2,18,5,3.0,0.0
2025-05-18 03:00:00,3.0,14.19,74.53,41.95,0.08,0.28,78.15,0.01,0.0,3,18,5,3.0,0.0
2025-05-18 04:00:00,3.0,14.22,73.71,42.55,0.06,0.26,78.17,0.01,0.0,4,18,5,3.0,0.0
2025-05-18 05:00:00,3.0,14.13,72.68,42.79,0.05,0.25,78.12,0.01,0.0,5,18,5,3.0,0.0
2025-05-18 06:00:00,3.0,13.95,71.42,42.91,0.05,0.25,78.27,0.01,0.0,6,18,5,3.0,0.0
2025-05-18 07:00:00,3.0,13.65,69.9,43.08,0.04,0.24,78.52,0.01,0.0,7,18,5,3.0,0.0
2025-05-18 08:00:00,3.0,13.28,67.83,42.33,0.04,0.23,78.31,0.01,0.0,8,18,5,3.0,0.0
2025-05-18 09:00:00,3.0,12.9,65.99,41.1,0.03,0.22,77.9,0.01,0.0,9,18,5,3.0,0.0
2025-05-18 10:00:00,3.0,12.65,64.84,39.79,0.03,0.22,77.56,0.01,0.0,10,18,5,3.0,0.0
2025-05-18 11:00:00,3.0,12.46,63.9,38.97,0.03,0.21,77.19,0.01,0.0,11,18,5,3.0,0.0
2025-05-18 12:00:00,3.0,12.31,63.0,38.88,0.04,0.21,77.0,0.01,0.0,12,18,5,3.0,0.0
2025-05-18 13:00:00,3.0,12.27,62.43,39.9,0.04,0.21,77.48,0.01,0.0,13,18,5,3.0,0.0
2025-05-18 14:00:00,3.0,12.3,61.79,41.46,0.06,0.21,78.23,0.0,0.0,14,18,5,3.0,0.0
2025-05-18 15:00:00,3.0,12.31,60.58,43.26,0.06,0.21,79.01,0.0,0.0,15,18,5,3.0,0.0
2025-05-18 16:00:00,3.0,12.13,58.01,44.96,0.06,0.21,79.68,0.0,0.0,16,18,5,3.0,0.0
2025-05-18 17:00:00,3.0,11.78,54.57,46.32,0.06,0.21,80.24,0.0,0.0,17,18,5,3.0,0.0
2025-05-18 18:00:00,3.0,11.34,51.21,47.1,0.06,0.21,80.69,0.0,0.0,18,18,5,3.0,0.0
2025-05-18 19:00:00,2.0,10.82,48.12,47.55,0.06,0.2,80.8,0.0,0.0,19,18,5,3.0,-1.0
2025-05-18 20:00:00,2.0,10.32,45.81,47.92,0.06,0.2,81.14,0.0,0.0,20,18,5,2.0,0.0
2025-05-18 21:00:00,2.0,9.9,44.29,48.13,0.06,0.19,81.35,0.0,0.0,21,18,5,2.0,0.0
2025-05-18 22:00:00,2.0,9.59,43.33,48.39,0.06,0.18,81.48,0.0,0.0,22,18,5,2.0,0.0
2025-05-18 23:00:00,2.0,9.32,42.54,48.63,0.05,0.16,81.48,0.0,0.0,23,18,5,2.0,0.0
2025-05-19 00:00:00,2.0,9.06,41.68,48.83,0.05,0.15,81.5,0.0,0.0,0,19,5,2.0,0.0
2025-05-19 01:00:00,2.0,8.8,40.69,48.95,0.05,0.14,81.43,0.0,0.0,1,19,5,2.0,0.0
2025-05-19 02:00:00,2.0,8.55,39.94,48.84,0.06,0.14,81.34,0.0,0.0,2,19,5,2.0,0.0
2025-05-19 03:00:00,2.0,8.29,39.26,48.39,0.06,0.14,81.2,0.01,0.0,3,19,5,2.0,0.0
2025-05-19 04:00:00,2.0,7.97,38.37,47.58,0.05,0.13,80.8,0.01,0.0,4,19,5,2.0,0.0
2025-05-19 05:00:00,2.0,7.67,37.49,46.49,0.04,0.14,80.4,0.01,0.0,5,19,5,2.0,0.0
2025-05-19 06:00:00,2.0,7.39,36.62,45.04,0.04,0.14,79.8,0.01,0.0,6,19,5,2.0,0.0
2025-05-19 07:00:00,2.0,7.11,35.68,43.32,0.03,0.14,79.35,0.01,0.0,7,19,5,2.0,0.0
2025-05-19 08:00:00,2.0,6.85,34.64,41.85,0.03,0.14,78.91,0.01,0.0,8,19,5,2.0,0.0
2025-05-19 09:00:00,2.0,6.64,33.74,40.78,0.03,0.13,78.9,0.01,0.0,9,19,5,2.0,0.0
2025-05-19 10:00:00,2.0,6.5,33.05,40.43,0.03,0.13,79.13,0.01,0.0,10,19,5,2.0,0.0
2025-05-19 11:00:00,2.0,6.38,32.47,40.35,0.03,0.13,79.27,0.01,0.0,11,19,5,2.0,0.0
2025-05-19 12:00:00,2.0,6.3,32.14,40.44,0.03,0.13,79.26,0.01,0.0,12,19,5,2.0,0.0
2025-05-19 13:00:00,2.0,6.25,32.06,40.69,0.04,0.14,79.5,0.0,0.0,13,19,5,2.0,0.0
2025-05-19 14:00:00,2.0,6.21,32.03,40.76,0.05,0.14,79.58,0.0,0.0,14,19,5,2.0,0.0
2025-05-19 15:00:00,2.0,6.13,31.8,40.85,0.05,0.15,79.78,0.0,0.0,15,19,5,2.0,0.0
2025-05-19 16:00:00,2.0,6.01,31.26,41.24,0.05,0.15,80.21,0.0,0.0,16,19,5,2.0,0.0
2025-05-19 17:00:00,2.0,5.84,30.15,41.86,0.05,0.15,80.63,0.0,0.0,17,19,5,2.0,0.0
2025-05-19 18:00:00,2.0,5.55,28.36,42.51,0.05,0.16,81.13,0.0,0.0,18,19,5,2.0,0.0
2025-05-19 19:00:00,2.0,5.18,26.06,43.07,0.05,0.16,81.33,0.0,0.0,19,19,5,2.0,0.0
2025-05-19 20:00:00,2.0,4.83,23.78,43.78,0.05,0.15,81.77,0.0,0.0,20,19,5,2.0,0.0
2025-05-19 21:00:00,2.0,4.55,21.9,44.49,0.05,0.15,82.25,0.0,0.0,21,19,5,2.0,0.0
2025-05-19 22:00:00,2.0,4.36,20.43,45.11,0.05,0.14,82.46,0.0,0.0,22,19,5,2.0,0.0
2025-05-19 23:00:00,1.0,4.23,19.28,45.58,0.05,0.13,82.79,0.0,0.0,23,19,5,2.0,-1.0
2025-05-20 00:00:00,1.0,4.13,18.34,45.75,0.05,0.13,82.97,0.0,0.0,0,20,5,1.0,0.0
2025-05-20 01:00:00,1.0,4.08,17.62,45.77,0.05,0.13,82.9,0.0,0.0,1,20,5,1.0,0.0
2025-05-20 02:00:00,1.0,4.08,17.18,45.54,0.05,0.13,82.88,0.0,0.0,2,20,5,1.0,0.0
2025-05-20 03:00:00,1.0,4.15,17.11,44.98,0.05,0.13,82.63,0.0,0.0,3,20,5,1.0,0.0
2025-05-20 04:00:00,1.0,4.29,17.49,44.2,0.04,0.13,82.49,0.01,0.0,4,20,5,1.0,0.0
2025-05-20 05:00:00,1.0,4.52,18.28,43.53,0.04,0.13,82.35,0.01,0.0,5,20,5,1.0,0.0
2025-05-20 06:00:00,1.0,4.81,19.41,42.82,0.03,0.13,82.52,0.01,0.0,6,20,5,1.0,0.0
2025-05-20 07:00:00,2.0,5.18,20.9,42.26,0.03,0.13,82.72,0.01,0.0,7,20,5,1.0,1.0
2025-05-20 08:00:00,2.0,5.59,22.61,41.99,0.03,0.13,83.23,0.01,0.0,8,20,5,2.0,0.0
2025-05-20 09:00:00,2.0,6.04,24.43,41.96,0.03,0.13,83.92,0.0,0.0,9,20,5,2.0,0.0
2025-05-20 10:00:00,2.0,6.54,26.43,42.37,0.03,0.14,84.86,0.0,0.0,10,20,5,2.0,0.0
2025-05-20 11:00:00,2.0,7.07,28.43,43.01,0.03,0.14,85.86,0.0,0.0,11,20,5,2.0,0.0
2025-05-20 12:00:00,2.0,7.61,30.39,43.97,0.03,0.14,86.89,0.0,0.0,12,20,5,2.0,0.0
2025-05-20 13:00:00,2.0,8.17,32.34,45.26,0.04,0.14,88.11,0.0,0.0,13,20,5,2.0,0.0
2025-05-20 14:00:00,2.0,8.74,34.12,46.63,0.05,0.14,89.33,0.0,0.0,14,20,5,2.0,0.0
2025-05-20 15:00:00,2.0,9.3,35.78,47.84,0.05,0.15,90.24,0.0,0.0,15,20,5,2.0,0.0
2025-05-20 16:00:00,2.0,9.72,36.79,48.93,0.06,0.15,91.06,0.0,0.0,16,20,5,2.0,0.0
2025-05-20 17:00:00,2.0,9.93,36.96,50.03,0.06,0.15,91.77,0.0,0.0,17,20,5,2.0,0.0
2025-05-20 18:00:00,2.0,9.87,36.18,51.08,0.06,0.16,92.22,0.0,0.0,18,20,5,2.0,0.0
2025-05-20 19:00:00,2.0,9.48,34.31,51.79,0.05,0.16,92.13,0.0,0.0,19,20,5,2.0,0.0
2025-05-20 20:00:00,2.0,8.92,31.97,52.3,0.05,0.15,91.82,0.0,0.0,20,20,5,2.0,0.0
2025-05-20 21:00:00,2.0,8.32,29.64,52.57,0.05,0.15,91.4,0.0,0.0,21,20,5,2.0,0.0
2025-05-20 22:00:00,2.0,7.78,27.66,52.68,0.05,0.15,90.79,0.0,0.0,22,20,5,2.0,0.0
2025-05-20 23:00:00,2.0,7.34,26.07,52.58,0.05,0.15,90.21,0.0,0.0,23,20,5,2.0,0.0
2025-05-21 00:00:00,2.0,7.01,24.9,52.48,0.05,0.16,89.72,0.0,0.0,0,21,5,2.0,0.0
2025-05-21 01:00:00,2.0,6.76,24.06,52.28,0.05,0.16,89.45,0.0,0.0,1,21,5,2.0,0.0
2025-05-21 02:00:00,2.0,6.48,23.01,51.73,0.06,0.16,88.79,0.0,0.0,2,21,5,2.0,0.0
2025-05-21 03:00:00,2.0,6.12,21.78,50.82,0.06,0.16,88.08,0.0,0.0,3,21,5,2.0,0.0
2025-05-21 04:00:00,2.0,5.74,20.49,49.63,0.05,0.16,87.04,0.01,0.0,4,21,5,2.0,0.0
2025-05-21 05:00:00,1.0,5.45,19.44,48.38,0.04,0.16,86.2,0.01,0.0,5,21,5,2.0,-1.0
2025-05-21 06:00:00,1.0,5.21,18.58,46.91,0.03,0.16,85.56,0.01,0.0,6,21,5,1.0,0.0
2025-05-21 07:00:00,1.0,4.97,17.69,45.41,0.03,0.15,84.97,0.01,0.0,7,21,5,1.0,0.0
2025-05-21 08:00:00,1.0,4.72,16.8,43.88,0.03,0.14,84.49,0.01,0.0,8,21,5,1.0,0.0
2025-05-21 09:00:00,1.0,4.51,16.09,42.42,0.03,0.14,84.1,0.01,0.0,9,21,5,1.0,0.0
2025-05-21 10:00:00,1.0,4.31,15.67,41.65,0.03,0.13,84.27,0.01,0.0,10,21,5,1.0,0.0
2025-05-21 11:00:00,1.0,4.1,15.5,41.26,0.03,0.12,84.36,0.01,0.0,11,21,5,1.0,0.0
2025-05-21 12:00:00,1.0,3.93,15.42,41.06,0.03,0.12,84.4,0.01,0.0,12,21,5,1.0,0.0
2025-05-21 13:00:00,1.0,3.84,15.37,41.04,0.04,0.12,84.57,0.01,0.0,13,21,5,1.0,0.0
2025-05-21 14:00:00,1.0,3.78,15.14,40.81,0.05,0.13,84.52,0.0,0.0,14,21,5,1.0,0.0
2025-05-21 15:00:00,1.0,3.73,14.84,40.49,0.06,0.13,84.27,0.0,0.0,15,21,5,1.0,0.0
2025-05-21 16:00:00,1.0,3.69,14.64,40.26,0.06,0.13,83.97,0.0,0.0,16,21,5,1.0,0.0
2025-05-21 17:00:00,1.0,3.63,14.43,40.16,0.06,0.13,84.06,0.0,0.0,17,21,5,1.0,0.0
2025-05-21 18:00:00,1.0,3.59,14.14,40.12,0.06,0.13,84.21,0.0,0.0,18,21,5,1.0,0.0
2025-05-21 19:00:00,1.0,3.55,13.74,40.05,0.06,0.13,84.16,0.0,0.0,19,21,5,1.0,0.0
2025-05-21 20:00:00,1.0,3.58,13.58,40.19,0.06,0.13,84.35,0.0,0.0,20,21,5,1.0,0.0
2025-05-21 21:00:00,1.0,3.68,13.74,40.56,0.06,0.13,84.66,0.0,0.0,21,21,5,1.0,0.0
2025-05-21 22:00:00,1.0,3.88,14.5,41.43,0.06,0.13,85.41,0.0,0.0,22,21,5,1.0,0.0
2025-05-21 23:00:00,1.0,4.21,15.86,42.43,0.06,0.13,86.38,0.0,0.0,23,21,5,1.0,0.0
2025-05-22 00:00:00,1.0,4.64,17.55,43.49,0.06,0.13,87.32,0.0,0.0,0,22,5,1.0,0.0
2025-05-22 01:00:00,1.0,5.15,19.5,44.34,0.05,0.13,88.24,0.0,0.0,1,22,5,1.0,0.0
2025-05-22 02:00:00,2.0,5.8,21.63,45.1,0.06,0.13,89.42,0.0,0.0,2,22,5,1.0,1.0
2025-05-22 03:00:00,2.0,6.62,23.67,45.68,0.05,0.13,90.53,0.0,0.0,3,22,5,2.0,0.0
2025-05-22 04:00:00,2.0,7.55,25.65,45.97,0.04,0.13,91.6,0.01,0.0,4,22,5,2.0,0.0
2025-05-22 05:00:00,2.0,8.57,27.57,45.85,0.04,0.14,92.82,0.01,0.0,5,22,5,2.0,0.0
2025-05-22 06:00:00,2.0,9.66,29.53,45.32,0.03,0.14,94.32,0.01,0.0,6,22,5,2.0,0.0
2025-05-22 07:00:00,2.0,10.81,31.58,44.58,0.03,0.15,95.88,0.01,0.0,7,22,5,2.0,0.0
2025-05-22 08:00:00,2.0,11.85,33.43,43.77,0.03,0.16,97.59,0.01,0.0,8,22,5,2.0,0.0
2025-05-22 09:00:00,2.0,12.65,34.89,43.14,0.03,0.16,99.32,0.01,0.0,9,22,5,2.0,0.0
2025-05-22 10:00:00,2.0,13.2,36.13,43.07,0.03,0.16,101.24,0.01,0.0,10,22,5,2.0,0.0
2025-05-22 11:00:00,2.0,13.49,37.05,43.35,0.04,0.17,102.74,0.01,0.0,11,22,5,2.0,0.0
2025-05-22 12:00:00,2.0,13.61,37.84,43.92,0.04,0.17,103.81,0.01,0.0,12,22,5,2.0,0.0
2025-05-22 13:00:00,2.0,13.65,39.14,44.94,0.05,0.17,104.92,0.01,0.0,13,22,5,2.0,0.0
2025-05-22 14:00:00,2.0,13.72,40.72,45.8,0.07,0.17,105.48,0.0,0.0,14,22,5,2.0,0.0
2025-05-22 15:00:00,2.0,13.86,42.44,46.57,0.07,0.17,105.84,0.0,0.0,15,22,5,2.0,0.0
2025-05-22 16:00:00,2.0,13.97,43.98,47.12,0.07,0.18,105.72,0.0,0.0,16,22,5,2.0,0.0
2025-05-22 17:00:00,2.0,14.0,45.36,47.73,0.07,0.18,105.62,0.0,0.0,17,22,5,2.0,0.0
2025-05-22 18:00:00,2.0,13.92,46.62,48.36,0.07,0.17,105.18,0.0,0.0,18,22,5,2.0,0.0
2025-05-22 19:00:00,2.0,13.68,47.5,48.77,0.06,0.17,104.02,0.0,0.0,19,22,5,2.0,0.0
2025-05-22 20:00:00,2.0,13.35,48.51,49.1,0.06,0.17,102.76,0.0,0.0,20,22,5,2.0,0.0
2025-05-22 21:00:00,2.0,12.96,49.41,49.15,0.06,0.18,101.29,0.0,0.0,21,22,5,2.0,0.0
2025-05-22 22:00:00,3.0,12.54,50.26,48.93,0.06,0.19,99.78,0.0,0.0,22,22,5,2.0,1.0
2025-05-22 23:00:00,3.0,12.09,51.03,48.51,0.06,0.19,98.18,0.0,0.0,23,22,5,3.0,0.0
2025-05-23 00:00:00,3.0,11.7,51.78,48.06,0.06,0.2,96.75,0.0,0.0,0,23,5,3.0,0.0
2025-05-23 01:00:00,3.0,11.4,52.56,47.64,0.06,0.2,95.59,0.0,0.0,1,23,5,3.0,0.0
2025-05-23 02:00:00,3.0,11.2,53.34,47.2,0.06,0.2,94.36,0.0,0.0,2,23,5,3.0,0.0
2025-05-23 03:00:00,3.0,11.08,54.25,46.72,0.06,0.21,93.43,0.01,0.0,3,23,5,3.0,0.0
2025-05-23 04:00:00,3.0,11.09,55.73,46.44,0.05,0.22,92.97,0.01,0.0,4,23,5,3.0,0.0
2025-05-23 05:00:00,3.0,11.17,57.15,46.2,0.04,0.22,92.83,0.01,0.0,5,23,5,3.0,0.0
2025-05-23 06:00:00,3.0,11.24,58.21,45.69,0.04,0.21,92.88,0.01,0.0,6,23,5,3.0,0.0
2025-05-23 07:00:00,3.0,11.24,58.78,44.89,0.03,0.2,92.92,0.01,0.0,7,23,5,3.0,0.0
2025-05-23 08:00:00,3.0,11.18,58.99,43.92,0.03,0.19,92.68,0.01,0.0,8,23,5,3.0,0.0
2025-05-23 09:00:00,3.0,11.07,58.81,42.8,0.03,0.19,92.64,0.01,0.0,9,23,5,3.0,0.0
2025-05-23 10:00:00,3.0,10.9,58.17,41.69,0.03,0.18,92.57,0.01,0.0,10,23,5,3.0,0.0
2025-05-23 11:00:00,3.0,10.61,56.53,40.8,0.03,0.19,92.21,0.01,0.0,11,23,5,3.0,0.0
2025-05-23 12:00:00,3.0,10.33,54.76,40.46,0.04,0.19,91.99,0.01,0.0,12,23,5,3.0,0.0
2025-05-23 13:00:00,3.0,10.15,53.96,40.82,0.05,0.19,92.41,0.01,0.0,13,23,5,3.0,0.0
2025-05-23 14:00:00,3.0,10.12,54.0,41.58,0.06,0.19,92.86,0.0,0.0,14,23,5,3.0,0.0
2025-05-23 15:00:00,3.0,10.22,54.8,42.55,0.06,0.2,93.39,0.0,0.0,15,23,5,3.0,0.0
2025-05-23 16:00:00,3.0,10.39,55.56,43.29,0.06,0.2,93.7,0.0,0.0,16,23,5,3.0,0.0
2025-05-23 17:00:00,3.0,10.61,56.31,43.72,0.06,0.21,93.87,0.0,0.0,17,23,5,3.0,0.0
2025-05-23 18:00:00,3.0,11.0,58.04,44.39,0.06,0.23,93.75,0.0,0.0,18,23,5,3.0,0.0
2025-05-23 19:00:00,3.0,11.43,60.05,44.99,0.06,0.24,93.11,0.0,0.01,19,23,5,3.0,0.0
2025-05-23 20:00:00,3.0,11.74,61.51,45.49,0.06,0.25,92.42,0.0,0.01,20,23,5,3.0,0.0
2025-05-23 21:00:00,3.0,11.93,62.27,45.56,0.06,0.26,91.7,0.0,0.01,21,23,5,3.0,0.0
2025-05-23 22:00:00,3.0,12.05,62.66,45.02,0.06,0.27,90.9,0.0,0.02,22,23,5,3.0,0.0
2025-05-23 23:00:00,3.0,12.21,62.59,44.1,0.07,0.29,90.18,0.0,0.02,23,23,5,3.0,0.0
2025-05-24 00:00:00,3.0,12.46,62.55,43.21,0.07,0.3,89.49,0.0,0.02,0,24,5,3.0,0.0
2025-05-24 01:00:00,3.0,12.82,63.14,43.1,0.07,0.3,89.26,0.0,0.01,1,24,5,3.0,0.0
2025-05-24 02:00:00,3.0,13.19,63.97,43.82,0.08,0.3,89.54,0.0,0.01,2,24,5,3.0,0.0
2025-05-24 03:00:00,3.0,13.52,64.92,45.26,0.07,0.29,89.88,0.01,0.01,3,24,5,3.0,0.0
2025-05-24 04:00:00,3.0,13.77,65.81,47.27,0.06,0.27,90.25,0.01,0.02,4,24,5,3.0,0.0
2025-05-24 05:00:00,3.0,14.08,67.1,49.37,0.05,0.25,90.84,0.01,0.02,5,24,5,3.0,0.0
2025-05-24 06:00:00,3.0,14.41,68.41,50.94,0.04,0.24,91.25,0.01,0.03,6,24,5,3.0,0.0
2025-05-24 07:00:00,3.0,14.71,69.64,51.76,0.03,0.22,91.39,0.01,0.03,7,24,5,3.0,0.0
2025-05-24 08:00:00,3.0,15.0,70.74,51.61,0.03,0.21,91.3,0.01,0.04,8,24,5,3.0,0.0
2025-05-24 09:00:00,3.0,15.24,71.64,50.74,0.03,0.2,90.95,0.01,0.04,9,24,5,3.0,0.0
2025-05-24 10:00:00,3.0,15.46,72.5,49.95,0.03,0.2,90.7,0.01,0.04,10,24,5,3.0,0.0
2025-05-24 11:00:00,3.0,15.52,72.37,48.76,0.03,0.2,90.03,0.01,0.04,11,24,5,3.0,0.0
2025-05-24 12:00:00,3.0,15.43,71.3,47.63,0.03,0.21,89.3,0.01,0.04,12,24,5,3.0,0.0
2025-05-24 13:00:00,3.0,15.29,69.64,47.02,0.04,0.22,89.04,0.0,0.05,13,24,5,3.0,0.0
2025-05-24 14:00:00,3.0,15.1,67.62,47.17,0.06,0.22,89.07,0.0,0.06,14,24,5,3.0,0.0
2025-05-24 15:00:00,3.0,14.99,65.69,48.02,0.06,0.23,89.51,0.0,0.08,15,24,5,3.0,0.0
2025-05-24 16:00:00,3.0,14.94,64.04,49.33,0.06,0.23,90.02,0.0,0.1,16,24,5,3.0,0.0
2025-05-24 17:00:00,3.0,15.02,62.77,50.55,0.06,0.23,90.66,0.0,0.11,17,24,5,3.0,0.0
2025-05-24 18:00:00,3.0,15.23,62.19,51.55,0.06,0.24,90.95,0.0,0.11,18,24,5,3.0,0.0
2025-05-24 19:00:00,3.0,15.55,62.12,52.05,0.06,0.24,90.92,0.0,0.11,19,24,5,3.0,0.0
